id,kingdom,phylum,class,order,family,genus,species,n_train_samples,n_val_samples
08800,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,misera,153,10
09628,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,cereum,300,10
07874,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Primula,vulgaris,300,10
08093,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Trifolium,hybridum,300,10
02934,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Ostraciidae,Ostracion,cubicus,300,10
00172,Animalia,Arthropoda,Hexanauplia,Sessilia,Balanidae,Semibalanus,balanoides,300,10
01404,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Thorybes,pylades,300,10
04068,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,cerulea,225,10
08750,Plantae,Tracheophyta,Magnoliopsida,Laurales,Lauraceae,Laurus,nobilis,233,10
06195,Plantae,Tracheophyta,Liliopsida,Liliales,Melanthiaceae,Trillium,cernuum,300,10
07149,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Hackelia,virginiana,300,10
06929,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Petasites,frigidus,300,10
08467,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Mentha,spicata,167,10
08439,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Galeopsis,bifida,300,10
01283,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Patalene,olyzonaria,300,10
01927,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Melitaea,phoebe,300,10
01608,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Cryphia,algae,162,10
09093,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,corniculata,300,10
01616,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Elaphria,chalcedonia,300,10
04075,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,graciae,167,10
02966,Animalia,Chordata,Amphibia,Anura,Bufonidae,Rhinella,diptycha,154,10
01147,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Stegasta,bosqueella,206,10
01070,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lophocampa,argentata,300,10
08599,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Melampyrum,pratense,300,10
08665,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,heterophyllus,287,10
03748,Animalia,Chordata,Aves,Passeriformes,Corvidae,Corvus,albus,300,10
05513,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,amethysteo-occidentalis,300,10
03015,Animalia,Chordata,Amphibia,Anura,Pelodryadidae,Litoria,peronii,206,10
08712,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Oftia,africana,158,10
07968,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Hardenbergia,violacea,262,10
09366,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Cercocarpus,ledifolius,300,10
06259,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,pilosa,215,10
03460,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,maritima,300,10
06955,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pterocaulon,pycnostachyum,209,10
03464,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Calidris,minutilla,300,10
05078,Animalia,Chordata,Reptilia,Squamata,Scincidae,Plestiodon,inexpectatus,300,10
05370,Animalia,Mollusca,Gastropoda,Systellommatophora,Veronicellidae,Laevicaulis,alte,254,10
05108,Animalia,Chordata,Reptilia,Squamata,Viperidae,Agkistrodon,laticinctus,300,10
04297,Animalia,Chordata,Aves,Passeriformes,Tyrannidae,Elaenia,flavogaster,271,10
05515,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Hydnangiaceae,Laccaria,laccata,300,10
00399,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Trichiotinus,assimilis,167,10
05023,Animalia,Chordata,Reptilia,Squamata,Lacertidae,Psammodromus,algirus,300,10
00001,Animalia,Annelida,Polychaeta,Sabellida,Sabellidae,Sabella,spallanzanii,182,10
00149,Animalia,Arthropoda,Arachnida,Scorpiones,Buthidae,Centruroides,sculpturatus,188,10
01278,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Opisthograptis,luteolata,300,10
02079,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Gonepteryx,rhamni,300,10
09635,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,roezlii,300,10
04196,Animalia,Chordata,Aves,Passeriformes,Sturnidae,Gracupica,contra,171,10
05060,Animalia,Chordata,Reptilia,Squamata,Phrynosomatidae,Sceloporus,tristichus,300,10
09210,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Anemonoides,altaica,161,10
01451,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Callophrys,rubi,300,10
00266,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Anomoea,laticlavia,174,10
06841,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Hieracium,umbellatum,300,10
01101,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Panopoda,carneicosta,300,10
02688,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Stilpnochlora,couloniana,168,10
05502,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Bolbitiaceae,Conocybe,apala,300,10
00183,Animalia,Arthropoda,Insecta,Coleoptera,Brentidae,Arrhenodes,minutus,185,10
03614,Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,poliocephala,300,10
05364,Animalia,Mollusca,Gastropoda,Stylommatophora,Spiraxidae,Euglandina,rosea,300,10
03913,Animalia,Chordata,Aves,Passeriformes,Laniidae,Lanius,schach,300,10
09443,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Rosa,arkansana,300,10
09342,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Rhamnus,alaternus,237,10
07892,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,mearnsii,300,10
01495,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,plinius,300,10
05096,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,velox,200,10
09491,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Spiraea,alba,300,10
06515,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Heracleum,sosnowskyi,300,10
08030,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Mimosa,quadrivalvis,250,10
07383,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Homalocephala,polycephala,300,10
05660,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Laetiporaceae,Laetiporus,conifericola,254,10
01330,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Achalarus,lyciades,250,10
05182,Animalia,Cnidaria,Anthozoa,Actiniaria,Actiniidae,Phlyctenactis,tuberculosa,235,10
02302,Animalia,Arthropoda,Insecta,Neuroptera,Mantispidae,Zeugomantispa,minuta,168,10
08072,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Sesbania,herbacea,300,10
01442,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Atlides,halesus,300,10
08971,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Plagianthus,regius,165,10
06292,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Rhynchospora,colorata,300,10
02808,Animalia,Chordata,Actinopterygii,Perciformes,Centrarchidae,Micropterus,salmoides,300,10
03530,Animalia,Chordata,Aves,Columbiformes,Columbidae,Patagioenas,leucocephala,275,10
07758,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Monotropa,hypopitys,300,10
06582,Plantae,Tracheophyta,Magnoliopsida,Aquifoliales,Aquifoliaceae,Ilex,decidua,300,10
08793,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Euphorbiaceae,Euphorbia,hypericifolia,300,10
06275,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Cyperus,brevifolius,163,10
03006,Animalia,Chordata,Amphibia,Anura,Hyperoliidae,Hyperolius,marmoratus,300,10
08217,Plantae,Tracheophyta,Magnoliopsida,Fagales,Juglandaceae,Juglans,nigra,300,10
02882,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Sciaenops,ocellatus,300,10
06295,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Schoenoplectus,pungens,274,10
07981,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Lathyrus,latifolius,300,10
04726,Animalia,Chordata,Mammalia,Chiroptera,Vespertilionidae,Eptesicus,fuscus,300,10
01106,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Perina,nuda,248,10
05099,Animalia,Chordata,Reptilia,Squamata,Teiidae,Salvator,merianae,300,10
09640,Plantae,Tracheophyta,Magnoliopsida,Saxifragales,Grossulariaceae,Ribes,uva-crispa,181,10
08081,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Tamarindus,indica,216,10
03615,Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,vetula,300,10
03567,Animalia,Chordata,Aves,Coraciiformes,Coraciidae,Eurystomus,orientalis,300,10
06607,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ambrosia,dumosa,300,10
02577,Animalia,Arthropoda,Insecta,Odonata,Libellulidae,Tholymis,tillarga,300,10
08493,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Salvia,microphylla,193,10
02685,Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Scudderia,furcata,300,10
08699,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Veronica,polita,297,10
05854,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Haemanthus,coccineus,227,10
07929,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Caragana,arborescens,300,10
01852,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Euphydryas,chalcedona,300,10
06263,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,rosea,186,10
04656,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Rusa,unicolor,300,10
06446,Plantae,Tracheophyta,Liliopsida,Poales,Typhaceae,Typha,orientalis,263,10
06526,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Oxypolis,rigidior,166,10
07895,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Acacia,paradoxa,247,10
08906,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,primulifolia,212,10
02000,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Battus,polydamas,300,10
03092,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Plethodon,dorsalis,163,10
01425,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Trabala,vishnou,175,10
04284,Animalia,Chordata,Aves,Passeriformes,Turdidae,Turdus,merula,300,10
00795,Animalia,Arthropoda,Insecta,Hymenoptera,Scoliidae,Scolia,dubia,300,10
02889,Animalia,Chordata,Actinopterygii,Perciformes,Sparidae,Diplodus,sargus,240,10
06676,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Celmisia,spectabilis,204,10
08557,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Syringa,vulgaris,300,10
08322,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Rubiaceae,Coprosma,acerosa,300,10
02259,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Platynota,exasperatana,180,10
01628,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Feltia,subterranea,300,10
08117,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Vicia,sativa,300,10
02305,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Aeshna,canadensis,300,10
05090,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,gularis,300,10
09933,Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Dennstaedtiaceae,Pteridium,esculentum,300,10
01742,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Lochmaeus,bilineata,300,10
01760,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Thaumetopoea,processionea,171,10
04178,Animalia,Chordata,Aves,Passeriformes,Regulidae,Regulus,ignicapilla,300,10
01384,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Ochlodes,sylvanoides,300,10
00360,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Lucanus,elaphus,159,10
02349,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Argia,moesta,300,10
02320,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Anax,parthenope,284,10
01988,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,gonerilla,300,10
05093,Animalia,Chordata,Reptilia,Squamata,Teiidae,Aspidoscelis,sonorae,222,10
09527,Plantae,Tracheophyta,Magnoliopsida,Santalales,Santalaceae,Viscum,album,300,10
08905,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Violaceae,Viola,pedunculata,300,10
03852,Animalia,Chordata,Aves,Passeriformes,Hirundinidae,Petrochelidon,fulva,300,10
06474,Plantae,Tracheophyta,Lycopodiopsida,Lycopodiales,Lycopodiaceae,Spinulum,annotinum,300,10
04970,Animalia,Chordata,Reptilia,Squamata,Colubridae,Thamnophis,ordinoides,300,10
06156,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Erythronium,montanum,237,10
09830,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,palustris,300,10
01606,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Cosmodes,elegans,261,10
02180,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Darapsa,choerilus,300,10
09833,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,ponderosa,300,10
05194,Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,Chrysaora,fuscescens,300,10
04646,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Alces,alces,300,10
07136,Plantae,Tracheophyta,Magnoliopsida,Boraginales,Boraginaceae,Cordia,sebestena,164,10
05409,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,Flavopunctelia,flaventior,177,10
03487,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Tringa,brevipes,175,10
05279,Animalia,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Cominella,adspersa,155,10
08666,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Plantaginaceae,Penstemon,hirsutus,287,10
04006,Animalia,Chordata,Aves,Passeriformes,Nectariniidae,Chalcomitra,senegalensis,216,10
08535,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lentibulariaceae,Utricularia,macrorhiza,300,10
03256,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,americana,300,10
02644,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Gryllodes,sigillatus,300,10
06296,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Schoenoplectus,tabernaemontani,300,10
00437,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia,sericata,300,10
00237,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Monochamus,scutellatus,300,10
05300,Animalia,Mollusca,Gastropoda,Nudibranchia,Coryphellidae,Orienthella,trilineata,300,10
01502,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Lycaena,heteronea,261,10
02987,Animalia,Chordata,Amphibia,Anura,Hylidae,Hyla,eximia,300,10
00409,Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Nicrophorus,vespilloides,192,10
01682,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Phlogophora,iris,300,10
04029,Animalia,Chordata,Aves,Passeriformes,Paridae,Baeolophus,ridgwayi,156,10
04055,Animalia,Chordata,Aves,Passeriformes,Parulidae,Leiothlypis,peregrina,300,10
02836,Animalia,Chordata,Actinopterygii,Perciformes,Labridae,Eupetrichthys,angustipes,155,10
00432,Animalia,Arthropoda,Insecta,Diptera,Bombyliidae,Bombylius,major,300,10
06806,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Gamochaeta,pensylvanica,166,10
02915,Animalia,Chordata,Actinopterygii,Syngnathiformes,Aulostomidae,Aulostomus,chinensis,300,10
02076,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Ganyra,josephina,221,10
02596,Animalia,Arthropoda,Insecta,Orthoptera,Acrididae,Acanthacris,ruficornis,173,10
03819,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Euphonia,hirundinacea,300,10
07387,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Mammillaria,dioica,300,10
05734,Plantae,Bryophyta,Bryopsida,Bryales,Mniaceae,Rhizomnium,glabrescens,224,10
02429,Animalia,Arthropoda,Insecta,Odonata,Gomphidae,Gomphurus,fraternus,178,10
03130,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Buteo,plagiatus,300,10
05498,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Amanitaceae,Amanita,rubescens,300,10
00714,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,violacea,300,10
03112,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Accipiter,cooperii,300,10
00166,Animalia,Arthropoda,Diplopoda,Spirobolida,Rhinocricidae,Anadenobolus,monilicornis,300,10
06131,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Calochortus,amabilis,300,10
03702,Animalia,Chordata,Aves,Passeriformes,Bombycillidae,Bombycilla,garrulus,300,10
04921,Animalia,Chordata,Reptilia,Squamata,Colubridae,Lampropeltis,getula,300,10
07070,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Wedelia,hispida,286,10
09408,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,canadensis,300,10
01243,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Iridopsis,defectaria,300,10
04077,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,nigrescens,300,10
05162,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Chersina,angulata,300,10
05166,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Gopherus,polyphemus,300,10
06447,Plantae,Tracheophyta,Liliopsida,Zingiberales,Cannaceae,Canna,indica,288,10
06492,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Chaerophyllum,aromaticum,154,10
09433,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rosaceae,Prunus,spinosa,300,10
06083,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Platanthera,transversa,172,10
03503,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Ciconia,episcopus,300,10
04854,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,beldingi,242,10
08582,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Orobanchaceae,Castilleja,parviflora,278,10
02910,Animalia,Chordata,Actinopterygii,Siluriformes,Ictaluridae,Ameiurus,melas,192,10
09684,Plantae,Tracheophyta,Magnoliopsida,Solanales,Convolvulaceae,Cuscuta,gronovii,195,10
06990,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Silphium,terebinthinaceum,300,10
08245,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Asclepias,incarnata,300,10
01174,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cladara,limitaria,300,10
06772,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,compositus,216,10
06936,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Pilosella,caespitosa,300,10
03234,Animalia,Chordata,Aves,Anseriformes,Anatidae,Cereopsis,novaehollandiae,157,10
07603,Plantae,Tracheophyta,Magnoliopsida,Cornales,Cornaceae,Cornus,sanguinea,300,10
05723,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,Gymnosporangium,juniperi-virginianae,300,10
07080,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Youngia,japonica,300,10
04271,Animalia,Chordata,Aves,Passeriformes,Turdidae,Ixoreus,naevius,300,10
06092,Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,Pyrorchis,nigricans,188,10
00484,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Paragus,haemorrhous,213,10
09328,Plantae,Tracheophyta,Magnoliopsida,Rosales,Rhamnaceae,Ceanothus,perplexans,195,10
08837,Plantae,Tracheophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,bienne,300,10
01074,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,dispar,300,10
00321,Animalia,Arthropoda,Insecta,Coleoptera,Coccinellidae,Exochomus,quadripustulatus,254,10
06252,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Carex,magellanica,181,10
06760,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Encelia,californica,300,10
05856,Plantae,Tracheophyta,Liliopsida,Asparagales,Amaryllidaceae,Hymenocallis,liriosme,192,10
05580,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,Hypholoma,lateritium,155,10
06500,Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,Cyclospermum,leptophyllum,268,10
00830,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,dominula,300,10
03248,Animalia,Chordata,Aves,Anseriformes,Anatidae,Dendrocygna,viduata,300,10
03119,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Aquila,chrysaetos,300,10
09243,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Delphinium,nuttallianum,300,10
07007,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Solidago,speciosa,189,10
09185,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,Papaver,heterophyllum,300,10
01528,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Satyrium,edwardsii,193,10
05473,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,campestris,251,10
01624,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Euplexia,benesimilis,262,10
02304,Animalia,Arthropoda,Insecta,Odonata,Aeshnidae,Adversaeschna,brevistyla,228,10
05564,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Psathyrellaceae,Coprinopsis,atramentaria,300,10
02207,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,sexta,300,10
00118,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Latrodectus,mactans,300,10
08263,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Calotropis,procera,300,10
06180,Plantae,Tracheophyta,Liliopsida,Liliales,Liliaceae,Lilium,washingtonianum,194,10
00580,Animalia,Arthropoda,Insecta,Hemiptera,Fulgoridae,Pyrops,candelaria,300,10
04702,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Pekania,pennanti,300,10
04958,Animalia,Chordata,Reptilia,Squamata,Colubridae,Salvadora,grahamiae,300,10
05232,Animalia,Mollusca,Bivalvia,Mytilida,Mytilidae,Xenostrobus,neozelanicus,156,10
09307,Plantae,Tracheophyta,Magnoliopsida,Rosales,Moraceae,Ficus,carica,300,10
05878,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Asparagus,acutifolius,166,10
08970,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Plagianthus,divaricatus,170,10
03371,Animalia,Chordata,Aves,Charadriiformes,Charadriidae,Vanellus,chilensis,300,10
06820,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Helenium,bigelovii,170,10
00261,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Typocerus,velutinus,300,10
05087,Animalia,Chordata,Reptilia,Squamata,Sphaerodactylidae,Gonatodes,albogularis,300,10
06598,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Ageratina,altissima,300,10
02731,Animalia,Arthropoda,Malacostraca,Decapoda,Paguridae,Pagurus,samuelis,300,10
07212,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Bataceae,Batis,maritima,295,10
09815,Plantae,Tracheophyta,Pinopsida,Pinales,Pinaceae,Pinus,albicaulis,300,10
07240,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Caulanthus,lasiophyllus,300,10
00971,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Apantesis,phalerata,300,10
00485,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Scaeva,affinis,189,10
02167,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Saturnia,pyri,300,10
04623,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Capra,hircus,300,10
02099,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pontia,daplidice,192,10
00358,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Lucanus,capreolus,300,10
04837,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Neotamias,minimus,300,10
09048,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Fuchsia,excorticata,300,10
07698,Plantae,Tracheophyta,Magnoliopsida,Ericales,Clethraceae,Clethra,alnifolia,300,10
06725,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Coreopsis,tripteris,300,10
00769,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Tapinoma,sessile,206,10
07504,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Mirabilis,laevis,300,10
03989,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Myophonus,caeruleus,235,10
08987,Plantae,Tracheophyta,Magnoliopsida,Malvales,Muntingiaceae,Muntingia,calabura,276,10
07777,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Rhododendron,columbianum,300,10
07848,Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,Lysimachia,arvensis,300,10
07945,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Dalea,candida,300,10
07370,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Cactaceae,Echinocereus,santaritensis,153,10
01133,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Utetheisa,ornatrix,300,10
02391,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Ischnura,posita,300,10
04667,Animalia,Chordata,Mammalia,Artiodactyla,Tayassuidae,Pecari,tajacu,300,10
00422,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Efferia,aestuans,300,10
08979,Plantae,Tracheophyta,Magnoliopsida,Malvales,Malvaceae,Sphaeralcea,angustifolia,300,10
00346,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Agrypnus,murinus,246,10
04356,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Ardea,cinerea,300,10
01016,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Ctenucha,virginica,300,10
